order_id,payment_sequential,payment_type,payment_installments,payment_value
06b0687cad7d69a9dc347dccb3cbe169,1,credit_card,5,61.88
c6f52d94c1f44ee12e0fecf4b347bdc6,1,credit_card,3,167.51
611ef72664b4aee2a96a05d91c92ae1d,1,credit_card,1,74.41
300222059680c43ac9e49247244f8391,1,boleto,1,73.8
4c258c68ac65ec1cecbb12261f095535,2,voucher,1,121.99
cd333fe099b4ed7f1012bc1a76a1b2f6,1,boleto,1,49.68
6abaa1126b7b6ae01eb168ec3da96dac,1,credit_card,1,67.44
0068fb0e223115e911d362627e8b8800,1,boleto,1,91.79
28037715728a348c84215e5db015de7e,1,credit_card,4,200.21
69ff50d0173aad05585a5b5673d494c1,1,boleto,1,86.96
9cea4da315b929647107f229c6f8cfb7,1,credit_card,2,121.91
58651d692f3fb03a452df6646056b8e3,1,credit_card,1,51.05
fc56d6734e3fc6fa34d7e752a49bf25b,1,credit_card,2,46.29
86d8178c00bf4d820e52b4ec4d4b3a21,1,credit_card,3,70.72
9d9e45dabd84047591a4b4696b261483,1,credit_card,2,29.6
38dcb5499d8854b4b2c6dbaaf983f21e,1,credit_card,10,1537.04
6b19ed3e3704877d971c65cc687f27e9,1,credit_card,3,147.15
e7ebcedbeffde5b87c32cd5fc5c4542a,1,credit_card,1,18.87
a8157021c43ddac1d78ba046ef2f48d8,1,boleto,1,70.15
7caa2aaed7e9a56d1bc1004eb7d296e5,3,voucher,1,35.62
1a96f8947e6b2c89ddd029f6c4a64913,1,credit_card,1,46.2
8d041d799681ab5221f1fd956d1d59f7,1,credit_card,5,154.9
183cecca240ae6ddec6d9271f3522ef1,1,boleto,1,62.01
8a3a982956e0c1176a1f5197bd7f9552,1,credit_card,1,108.43
ee6398e4b964637992cf88b70044438a,1,credit_card,1,68.79
b68c121f5fc81ef3aedc751e4f53987c,1,credit_card,2,131.56
1445aacacc53a181a1bcf5bfb9520377,1,boleto,1,51.77
39a88f719920998e92f0d3f7b32040fc,1,credit_card,3,76.17
1bbd44a5496d9d2e6a0278e5bcf3c441,1,credit_card,8,290.72
c00f3f641666e8a8aa2014b9fb8f1b68,1,credit_card,1,67.02
75bffa29a87d482f2599c96fae5a8ece,1,credit_card,1,96.53
c40efee56f8625b53e4d6e8a1119cbb7,1,boleto,1,93.9
acf135e0b39f84ba17db4d8ea2a42e7a,1,credit_card,3,60.76
5476cb509e6871df824b3fac5acad36d,1,credit_card,6,65.54
97629524819bce0eba7d519f19af5810,1,boleto,1,189.42
f5f7452f238f50e76a6fc959df850def,1,credit_card,1,90.28
85061164b7267fdca07be7ffff602fc9,1,credit_card,2,61.09
6df06dce06727e9d068f266a9b2cdaa7,1,credit_card,8,860.66
f59ede2da7d659b1ead8da6a44181e25,1,credit_card,1,33.47
23d42019f5dad56f22fc05644f13b3fb,1,boleto,1,93.38
1431b547a5eddb3dbc9adaef89b9e5f9,1,boleto,1,367.2
a5de8a72ffd64d3a73ae50d6fdac540a,1,credit_card,1,32.95
5a8f325f70adcaee7b80d649a1f28876,1,boleto,1,52.0
ddc75e18227aa517946c2239d18d1300,1,credit_card,8,234.47
96d4aa53586046965c471164413b37cd,1,credit_card,5,75.17
37478cd0f9c2bb79fe9027f43f6e28c3,1,credit_card,3,162.25
5b2bc181b79df76b831c2c73bfa96c08,1,credit_card,1,139.03
9af6969948e200d06da8a823d774095d,1,credit_card,1,92.1
1550ad5373660bdeb5c52239b456396e,1,credit_card,1,186.33
d896771c13346a1152e08d268514f544,1,credit_card,1,268.84
29382aea641df80ffc138e1d4dd50ffd,1,credit_card,1,16.86
0159b449009b3f8748ed7c56e9d84afe,1,credit_card,2,23.78
852feac7b3370fb864da154ab60e785c,1,credit_card,1,123.74
0822275bffed889280029c0c32b003e6,1,credit_card,1,36.0
ddebbbff46c170583ad0c76fcf152e99,1,credit_card,1,96.81
6be09fd2c367b8fad5b25b1315c335bb,1,credit_card,4,365.37
99dfcc83525b208fd377c1f81ab0d96e,1,credit_card,4,131.14
5d01a533e7f1331b73d8ff83450b5944,1,credit_card,1,82.12
d13a4ce63c7414eb0705119412532eb3,1,credit_card,5,129.32
0c573af818c3b5409a2255629eec2ad3,1,boleto,1,81.89
9067ce8fd351c50adbb59319b9ef50d8,1,credit_card,3,87.5
62e9c99570efe4131bd3b6676a4fcd00,1,credit_card,3,52.78
e36014582000662d5209cd6603e5e336,1,boleto,1,47.05
14feb2791a33105fe2092f7ac34e3200,1,credit_card,8,93.91
240891986117bf8fdfbed747309a06e9,1,voucher,1,38.12
4069c489933782af79afcd3a0e4d693c,2,voucher,1,9.33
67dfef90831fae7aa3b82e90e93ed02a,1,credit_card,2,172.75
3e842a1e166c97b49a05adaf6c7581f2,1,credit_card,8,97.68
b921acf09054fd397896f271b0456f01,1,credit_card,1,11.88
9edcd3a848a4995853a247201493b4d7,1,credit_card,1,153.9
1477de0726169d2ad17e417783d332e7,1,credit_card,1,41.62
8b22958a1b6c74b753579682cc05bf21,1,credit_card,1,152.66
f7d5fa83743d8d78c798e7824125ee7f,1,boleto,1,88.91
5a2ffe78a231c1fdf9f1bc7c7897b592,1,credit_card,1,92.31
d8d8abd9a4aa1b36575678bdf5e9d23e,1,credit_card,10,331.8
133a94aa41cab8ad1d4cf02c2636b9cc,3,voucher,1,39.47
24ceed9729a86f5e36fd61ae94183817,4,voucher,1,39.08
d99bb25e168c15db3113f5d5db1ee1b4,1,boleto,1,87.55
e55b8c5adaece78a8727257a535b0156,1,credit_card,1,108.1
cfcb1e7c684257721d28ca81c394714c,1,credit_card,1,89.88
df1fb814cd2fd847abda026285f5c4aa,1,boleto,1,258.56
4f4df0a17ade1a35eec2f9e2ea067af1,1,credit_card,1,119.48
2841fd83431ec02cb85c516664c128a1,1,credit_card,5,50.0
193dce17420e5a1662145bdba0605cd6,1,voucher,1,20.0
8a24246c79463794ce357f7adc2eb5dc,1,credit_card,1,329.98
8258256a5491a4e80cbc6e6d15362318,1,credit_card,1,146.02
3aeb5dc8a6c964b163a87ad39263bf0f,1,credit_card,1,159.32
fc8c45d48a8d811ac01a5422e8cd9409,1,credit_card,1,69.03
a197b35f219e5f959cad58cc5a229678,1,boleto,1,46.59
28fa410eec232354726af94904c6fa9b,1,boleto,1,100.57
9c5d8aa9b979544037864b7bf09d3524,1,credit_card,6,63.88
dcb2902b7af9841bf7aa832c33f69f1b,1,credit_card,4,316.3
c9ac9cb5ec6a243bb9bd2338199748a5,1,credit_card,8,98.15
9ec97afb4b5c962313a6e146711f8334,1,credit_card,5,73.34
4b918143b2bc5955cca83595afd57833,1,boleto,1,119.25
6ff4ca5d20f7d9fef17e2904de45f102,1,credit_card,6,134.34
3cd74c600666380ec586606e62f1d20d,1,credit_card,1,45.13
8f392cfc52d27b65c4c194b60216873e,1,credit_card,3,153.27
081aa4722ec9005a164bb9e2c2090911,1,credit_card,8,236.7
5396a52ab4998b4d8ccb51b73cbc35d1,1,credit_card,2,58.28
2526d08a2985e1b276a405915c2d8be9,1,credit_card,5,533.57
35c3b3b2f196293240304eb8601b3d8c,1,credit_card,3,36.15
338ad3e0a9c500b0d203752e0ad58299,1,credit_card,1,20.68
d869e173d8657184421f2f2a939f9e24,1,credit_card,1,207.46
5529158408e1c0b045ebb99b4d2fc5ab,1,credit_card,6,65.0
58bdae413815114d8b8efa3df9cdf706,1,boleto,1,48.15
984b33682c48ca8bfd773ebdfd0161fe,2,voucher,1,329.02
1cfced67fb82caa7fb2b4521de6e18e7,1,credit_card,1,132.34
1205025dd1d1757c82bc1f437bcc39c5,1,credit_card,2,240.87
abd94092d66fe4243b9297c30cbadf52,1,credit_card,2,225.71
b862519c16da1f1abeacf50d35c11f9b,1,credit_card,3,32.0
a02645d92386768ae0cc1869eddcd6ef,1,boleto,1,27.37
77e4da3755c479aac3d6f7f2a5e94516,1,credit_card,1,114.42
492e7cf9df2e0665bd893b5cbbcca6a3,1,boleto,1,118.88
4d31272d8cb07c4ab84562c8ae2e0fdb,1,boleto,1,501.5
f0304273901f4456f399fb058ae59c91,1,credit_card,10,140.53
2355c3ba8f870f103fa43351ffc1a905,1,boleto,1,178.27
f7b3c2de1c7a37fd769278e67f5477d8,1,boleto,1,26.0
aeecabebe0b93474b9f9cbe9c54e054d,1,debit_card,1,138.64
3ff0a629f4dd40fa3b97b60531307582,1,credit_card,1,4.12
688e3c66bdfcae1321349fd70627b84c,1,boleto,1,25.0
03f83b59e7c7355647462745b18119f1,1,boleto,1,27.6
7dc612f01ed1ea109cca1490c9e59a7d,1,credit_card,1,124.71
3df5a05b33678524de6fef39c6cd810f,1,credit_card,6,519.25
f6ad54b5be9c3a496973acd1b1c8b714,1,boleto,1,170.91
4821d5af4c2ac98b0f70e47c5d845520,2,voucher,1,75.96
7c20350eeb926e1c63abe7eddeb439ba,1,credit_card,1,76.1
bb535f122a301b2b48f02befcedfcad5,1,credit_card,2,158.25
4b4f4465ed0f3c314fcd6e082d00c288,1,credit_card,2,45.0
0799d89dedaf5ef08f3a90b967cb2ccd,1,debit_card,1,236.97
3a4952f6d090b5349392cbc64b971d1f,1,credit_card,6,328.32
ac8f533b96ef19b111869e752c59a61c,1,boleto,1,218.45
bb4617e746ecc5f06f704eaafaecb955,1,credit_card,4,199.36
1401bae5fe4bb9d7467a1b39ad94403a,1,credit_card,5,124.28
dc32c5b96c5aa06641f7c32f3f1bce98,2,voucher,1,50.0
47746dec59be8d0a3591eb2e7ab72da5,1,credit_card,5,69.48
1d748fa1652f04b064b6cf65739b04dc,1,boleto,1,61.01
c45725810993c33b0e77b1fb8262692b,1,credit_card,2,41.29
72f065b9ff2994a7d3b887878e7f88c0,1,credit_card,1,31.77
847aa72b1ca97537af9c72ce7e99bf94,1,credit_card,3,142.32
5531c5191d84b148fedae149af1971ad,1,boleto,1,154.64
9b75fa68354ea9cd02695d002b82b109,1,credit_card,1,8.88
53dd1c638fcdfafab87a7fdc67ae58ff,1,credit_card,3,276.07
8dd7a0e54d3e1de854946bed6b8bb4ce,1,credit_card,1,211.92
c3c91195072b499b9d88eda4350a7a55,1,credit_card,3,112.91
7bf51ca28b0a2718c909eb8296bc98d1,1,credit_card,5,55.22
9f3c15fb0dfc4d3f2d9f5e8e9323a9e5,1,credit_card,5,105.04
2721cdbb603d7ab34553d2e44a6f9ae0,1,boleto,1,104.37
083ade26303c53b4aa1c779b67d44485,1,credit_card,3,76.31
3dc1f7f4445977c3aab08a1398b06fd2,1,credit_card,5,109.39
43c19b4037a93e40cda474629cc40648,1,credit_card,1,15.38
b52185e6e0ed90dfd581faba787dca8e,1,credit_card,1,95.83
8b54ad5dd057cd34a1308553e2bba5dd,1,credit_card,2,132.03
370e2e6c1a9fd451eb7f0852daa3b006,3,voucher,1,5.71
39767f4e322daad6653874a11561f42d,1,credit_card,2,68.87
3cd02e6bd648bb14fb1f20e140ee4e15,1,credit_card,5,100.0
baf812fd23187188a77284f87589375a,1,credit_card,1,23.72
bbc1f48e67db952b0a4f79ca06f59aed,1,credit_card,6,66.51
ab30f399d360ddf62897051d813f887d,1,credit_card,1,136.24
2dd604f5ec1bd2f58c14e9908c7df826,1,voucher,1,78.7
94a71ff8bd4a687bc057ea5d81c81dc9,1,credit_card,6,132.0
f447e1403eb2f19d5070c56de603260e,1,credit_card,3,145.56
7093b7177380b099eb92c2ab46c6f10e,1,credit_card,3,157.28
f1c646195f427172a9936a8d0e18da06,1,credit_card,3,173.85
99a01ac9c1c718ea6eac9fac178552cc,1,boleto,1,21.04
4e0091a0a84b39634a3ecc33bdc49d09,1,credit_card,10,358.04
b03b6e2a421f511cd9f94627ba9910ed,1,credit_card,3,406.23
7e41bd90616fbe90fba3dd8989d91af4,1,credit_card,2,83.8
f23793738e43d0f06f5c84486239ef45,1,credit_card,1,384.7
f4a45e5f3b31bf07fb736ec372d939d7,1,credit_card,2,48.75
c4f3b6a5e1b0cd332ac54136c94c5053,1,credit_card,3,156.58
354d1019e78710d25e0d7240ec6c0792,1,boleto,1,137.57
eee7aef88b4727c5596766f256bb4267,1,credit_card,2,54.01
3b3ab957f687956e4ee543009c1434a4,1,credit_card,2,142.9
6c9841106812441f8d244c22b9d07ba3,1,boleto,1,196.5
2e8265affe5bc22876b8e69548e074fb,1,credit_card,4,67.56
3cda13d682be73f01bd057ed2a998c86,1,credit_card,1,76.78
a5dfe2f94a7c8cb55a435a6ed9fc2c12,1,boleto,1,76.05
c40e13850994649006f28cc890cc4c64,1,credit_card,10,933.14
b469d27d92d32ac0ddb615a295f2e9c4,1,credit_card,1,58.34
3b43ab87914ebf7fd563557362108ebd,1,credit_card,8,2452.12
e5f5eb78b3535d3013d4f1f7050cdc9e,1,credit_card,3,85.15
69077141219d094a1413c873be09cc9c,1,credit_card,2,55.18
c7e64bed5496438226ce2932abd058e9,1,credit_card,6,140.05
801cef5186265455233814aeb19bec4d,1,credit_card,1,124.9
0dfc5762a0ff5c737811e18023883a86,1,credit_card,7,77.84
9d441bf4d514cfefd95dcfd2b22dca0e,1,credit_card,1,116.58
a306afa8587ad4c42f5a1c62184673a8,1,credit_card,1,30.22
e0429b09a7ddac2d49e09ccdb6d95e59,1,credit_card,1,68.66
08cd76ff1d27c6e6c522bbaead822fd7,1,credit_card,10,166.35
fad130916dfec1c29b876fae7113f4df,1,credit_card,6,167.32
bdf3a71389d2bde7d62c2808d6034403,1,credit_card,1,105.65
837043431f60a0e5259ffe3cec107e87,1,credit_card,5,265.49
0f6134bc3d92b2b091f7cab65b9f7ac2,1,credit_card,5,113.11
73b1defe09cb47bd521306b506af7d3a,1,boleto,1,664.76
ad20d0dfe5b91c07df72dff0206aacd9,1,boleto,1,104.49
06d1315b8f0db57ee04b47b21db6626c,1,credit_card,2,169.72
9c782cb7854e5dfa91927cfca8949eb8,1,credit_card,3,61.11
30597759d1d7db03d11b1fd56b1fcfd2,1,credit_card,2,124.52
e37feadc571ee63dee76cb4421db723b,1,credit_card,3,173.74
02da43e64b38100ea4b0b4a76cc2ba66,1,credit_card,10,268.31
91bc1260ece478b989b1ea298d153ac8,1,voucher,1,41.0
28143b0b8baca7bc05bdcde9a7c65bd3,1,credit_card,1,41.83
e9d8fe23d3a29a599625b57e5fd6766b,1,boleto,1,103.48
ef1af042323731907ad5d9feea27fc61,1,credit_card,1,413.3
4ce042e8a6468ee3e7090d9687228184,1,boleto,1,26.77
a2c9ce528c29a470d38bc5085ca59584,1,credit_card,5,187.15
5697a446ff63940af2ffeb653ae0fc18,1,credit_card,3,34.62
47931ec6c22052d640b0bca09c93468c,1,credit_card,5,147.25
30727429f8337a76c80a10e0540ce073,1,credit_card,6,133.4
0feaee28abc2453bef40e3718f5c7392,1,credit_card,2,83.33
0a1008edde05c441150b3142521df760,1,credit_card,8,179.6
2b607744e76f81e144b4fa66deefa142,1,credit_card,1,66.78
f6435b28da9f2c03528a41386144a403,1,credit_card,8,415.85
49aa82d12066e455617693a42d2b8bb2,1,voucher,1,8.91
70ed857e24fd6bf1e25a9bc791a2f6b9,1,credit_card,1,81.48
fc991324e1f2eb85fdc4157435754a30,1,credit_card,2,150.87
dab1ca9258b3956eb75959877c94c11a,1,boleto,1,72.14
4babf11400453218f9ec503eb43d60cb,1,credit_card,2,162.5
938110b6904380feefb719683295f04a,1,boleto,1,53.88
f98baef215695ec027ca873850b8f5b6,1,credit_card,1,122.5
c6ff8c337541af35aa09c14125a7f875,1,credit_card,1,30.01
c8519a6f2d214cfedb5803e64f8dab15,1,boleto,1,244.38
84044525fdc38c357145cbe9681e387e,1,credit_card,7,86.39
bf2167abb407021a362558b6a9fe6bc3,1,credit_card,4,41.29
a828e0f4a94f745a43d3b3f238574074,1,credit_card,5,119.25
a7646fef3ed7769ca091e05201151fe3,1,credit_card,2,202.76
fbaeee85e7af535eb8087a3caea19cb4,1,boleto,1,177.5
6fabd639eca67c59f7c8e191316f3b16,1,boleto,1,53.37
267f42757da398f66b0cc956f501f29d,1,credit_card,6,283.73
5c893bd9b632cb0b5a09b68977c045b6,2,credit_card,3,112.02
d0786289d91adc4ed348d7c1d6589013,1,credit_card,4,288.53
f319cdb9500c67c7a9f1b340da9c2d4d,1,credit_card,1,80.98
423becb5976b8cb1dc4959820bf4059a,1,credit_card,1,282.52
d2e18fcf7ecfd667af457a9e7034c86a,2,voucher,1,20.45
f10bf9222606964a98b1a5792871c43c,1,boleto,1,66.01
2ee460773e708be4e0208745a3864b8c,1,credit_card,1,81.12
0510b3fb25b0b62b1221ec1cd2e495ee,1,credit_card,8,180.1
a63fc06fbf35a9ae12687dd20d865828,1,credit_card,2,31.78
4660e507473035f4db5f153b9cfd0c96,1,credit_card,8,278.66
fd2b355e216e132b6c0f3f1b18828c95,1,debit_card,1,91.61
1b145bc82eff392da7924ddff9acac50,1,credit_card,5,55.09
a242b157f059b58578956fe8e3b35812,1,boleto,1,81.63
8c22d7e0d7c5b5642258a6da3a5458c5,1,credit_card,1,46.11
53e0f6555268ce0f38604a0e81e774b3,1,boleto,1,39.96
8fcd6f089f547fd8258eb300d6b560da,1,credit_card,2,87.68
003edccf16bc5ec447f592913b3df2b4,1,credit_card,1,64.85
502ffac2e1d978a412b48e2b290bfb4d,1,boleto,1,85.48
cf8ba6c5f0ac149f8e8f55217c47e967,1,credit_card,1,769.34
d638d378198797824d3f468baf192ea3,1,credit_card,5,114.66
c97aeda2ad1d2668a28ab15d1d9e5b5a,1,boleto,1,62.74
8a8bd4a338e17ace44431e99a2add1d2,5,voucher,1,20.0
880675dff2150932f1601e1c07eadeeb,1,credit_card,3,155.99
ac04b7f02254500bde942a36fe9ea998,1,credit_card,2,58.29
5b9da7851555fad1474e656c2af2979a,1,credit_card,10,128.73
df3d38bb02fc5e5bc7eb264985ca97b1,1,credit_card,5,59.13
5590b02a48dbcd875b82f7e97c4c5ddd,1,credit_card,1,124.35
3db2043174db8823618e67b7e2c8c3e1,1,credit_card,1,637.94
7d6e61d9e5cbe64880924d4b7c366cd8,1,credit_card,1,75.42
14d68c5b215a31950340dc9cb3f73efe,1,credit_card,1,137.6
b17ba1dc20f88334dd3f083464221a18,2,voucher,1,34.8
fda9a222267a9db0d0831209bfe668e7,1,credit_card,6,298.99
58ce3de15da816ffc6ba72af9a7ff85c,1,credit_card,1,42.53
8ecf04501b91702b0c93522081cea66a,1,credit_card,1,112.62
3971977016b0fcd46db3cdcab9b04907,1,credit_card,8,389.8
a75d4b7463897480462a9e3f3f9ad8d2,1,credit_card,8,312.39
8fb8d0916495ed884bf2dc5db9c771ce,1,credit_card,1,91.86
ca2e903694060ebba7122c9c4c7087db,1,credit_card,1,13.03
4c4c18f172becac0b104709006c11a9b,1,boleto,1,279.58
ce9a38787c8e09ef2239972b3149278c,1,credit_card,6,61.01
42f0558cf0b5c9b1fa75df04ca0e901e,1,boleto,1,104.12
6abb2dd22e301e03c68d0b4e55cf5560,1,boleto,1,109.68
41592d2f13bff6d83152f39754f78552,1,credit_card,1,55.01
c160599d4ea4eefa0e420db0a0cc9926,1,credit_card,3,75.04
7a597d514c0c2d8a5c87e7ba10da41a4,1,credit_card,5,79.62
3daf8a0b8f1b1016e1bd500821a8d0c7,1,credit_card,10,319.57
ce59496beb223906ab55f6bce7fa86f5,1,credit_card,2,76.19
38a76f00d5b3c97a558f376ff43a1d15,1,boleto,1,148.91
90ecb6cceedde51e869bce61b0376f8c,1,credit_card,1,37.8
6cbdf7000f3b95299293ee7375b40df2,1,boleto,1,93.18
a396a3ced410ba6d02ebb907e5c34530,1,boleto,1,120.2
7a3b7acfc934ff1d78118bc04bbcad7c,1,credit_card,1,69.52
890617d30098dc78a28e27cfc7d6ccec,1,credit_card,2,26.29
da32e0ec629676994bea2c2fa8f0584a,1,credit_card,1,241.89
27f77f464517bf38aeed1e2f4ddaba87,1,credit_card,1,399.59
2db7a2126c798c9f390d0c8dc5986530,1,credit_card,2,179.04
0c65eb5a1415db7a20dfc869c9277e7a,3,voucher,1,30.89
1ee88e85cf794f80da02cfa6aec108fa,1,boleto,1,85.72
fdcbc941db4120521d0aae316f2f055a,1,credit_card,1,109.41
a63aa46986e22405b645515c2234cfb6,1,credit_card,2,49.05
c7cdb5ada4357751c31d84f94d1a14f7,1,boleto,1,167.15
689dcb65c9cc37f74d83b547261117f0,1,credit_card,3,129.37
1b79d2acd9204f5e12d9c6f8b8ac5bbc,1,credit_card,3,192.01
285c2e15bebd4ac83635ccc563dc71f4,2,voucher,1,1.24
106c30fcc271e1005d8f3167d8d82af0,1,credit_card,3,32.77
895764a4b54b7193c02aa784fabbcaeb,1,boleto,1,445.55
b209d9ebeffc9e2d9792355b594c5b25,1,credit_card,4,66.89
ff65c06d9d1fcec5dfefe1dbeb606e5f,1,credit_card,7,149.36
a6401d6c8f6d0df7821a17a628c1f36a,1,credit_card,1,30.84
3951227294406e4a8f10d726a82027a0,1,credit_card,10,185.84
800deb240c0633d6f980c1274f122c6e,1,credit_card,1,41.13
4a3798db024e5f7ec925bd803ec5567c,1,credit_card,2,186.24
d9773132aa1151c56c6f940c8d29cc0a,1,credit_card,3,66.67
d34f01a9355c71adcc41fbc504e8609f,1,credit_card,3,150.39
4b707ea4e7c08fa1180bf92bede67da0,1,credit_card,1,5.45
35c59a35853cb88d8209641947d505d7,1,credit_card,2,75.47
5a2346612cba6473e86fcab758bc0964,1,credit_card,10,435.65
1c0c64e9fc35fd7abcb34b394b1ce8e8,1,credit_card,1,161.77
59e965eb9a8f7f341a003466fbe14229,1,credit_card,1,71.82
8e0b0837352d3cdfceceb267c205eeb3,1,credit_card,3,75.07
9668df5c9cd95343e4c6282f85091924,1,credit_card,1,88.54
34b426d7bae7fa280beff9a3cda190da,1,credit_card,1,31.11
a8b4bb89dc728493ed20fe78acdefd9a,1,boleto,1,120.47
827668d405f7156d24af6fdd76f7d057,1,boleto,1,155.14
b8c26c45a4adb8e4dbc205f147659a71,1,credit_card,8,105.74
36740de778429748e1ff6077c7d85e5f,3,voucher,1,18.93
e2fd3a04faecd73308b8d940dc3ab303,1,credit_card,10,675.01
82bffc58899b3f43ae84cbcb157a2ac1,1,boleto,1,65.13
a96843a8dacaebe8ab691a745032daf5,1,credit_card,10,1116.69
ba67c6b69ba40e05d03595b0b0730437,1,credit_card,4,157.22
b92ef17170294d7b2fc093e20bd305c9,1,credit_card,10,356.12
9e86f2750fb63739aa63c24a716815ab,1,credit_card,8,330.69
a768049a2510d97366b9493ac06571a3,1,credit_card,1,19.62
733fd3fbb07ad971f1570aa18efe747a,1,credit_card,2,189.39
99714bfcb295d1b7526bb0e1e6f2942a,1,credit_card,2,105.83
d0285226986b03fe9b3076d6649d51f5,1,credit_card,5,83.32
34f1c51e8149819c0b990de491310370,1,credit_card,3,99.43
7c6ec62853ed4bfdf8a5fbb484643a53,1,credit_card,4,40.09
b410dc915246a26c7dbf229a2a521f45,1,credit_card,3,81.89
bb6b0cda2ad6b1af261188c55a57550d,1,credit_card,10,158.2
43b29d0de4927fa24f56341687c9e06e,1,credit_card,10,306.98
c6843402edbaf2d6f740e48c20599396,1,boleto,1,25.7
985f418428a2040e904e93491b78c1f1,1,credit_card,2,118.74
7cb4dff15cb0bfae18db9857cf0455f4,1,credit_card,1,179.83
d34e86154f29f6aa2093eb2a578b9326,1,credit_card,3,91.75
332c91ab63b630c1ecd7d5b100ce43bd,1,boleto,1,243.57
5c893bd9b632cb0b5a09b68977c045b6,1,credit_card,2,100.0
b30e8706285c15e74685d5e1c5c56366,1,credit_card,1,40.01
9a45c6dbf2fc4848e0a8883d4efe827c,1,boleto,1,333.6
9cb3bcbfa845d21d90a540b8a8e9eff8,1,credit_card,7,116.94
2b0d2d60eaf705257bf8fc3eac1680d6,1,credit_card,10,599.56
c37a9a364fe07bc26ad03f0b4f306aa1,1,debit_card,1,247.99
75a3f30121c49c5ad0085de582ba2451,1,credit_card,2,20.77
f1551636056618e77921de4bd2bb5e7c,1,credit_card,10,413.34
edefb541fcfe5090465267f6e2f3447d,1,credit_card,10,285.34
b0f28e04b65e78eb17834ffca7363fef,1,credit_card,1,37.22
01978b8bae8292ffb4cee6abdf9b9089,1,boleto,1,58.0
2fbdb50797dfdc8089e52ac8cf70152e,1,boleto,1,194.12
81039bb5e28d76cd6757558d5800a617,1,credit_card,3,95.58
0c9ac816534df0e690f513c30e944475,1,credit_card,2,366.18
719d3e99ac9883643ff9a790a2efe206,1,credit_card,1,60.68
79149e16c4017cc512c938cbd445cdc3,1,credit_card,2,80.67
0e630c27c4c2e4919aa18c4861c86aaf,1,credit_card,1,84.02
fadebbbe984f86cdfdee2db28530bab8,1,credit_card,2,47.68
4f22b45861402b6db26c58fd211617cf,1,credit_card,4,537.71
41cd08c1c7208915ee863f39716f63aa,1,credit_card,1,69.13
beffe64d2172f01e39f8c776eb5862b0,1,credit_card,2,230.34
51375acfdef4d742df94640aa60d385b,1,credit_card,10,1643.64
a2ec8ff90a5ffced9e2d1853bf3cf609,1,credit_card,1,125.42
2592a2d249009fdfd066161c0c2a726c,1,credit_card,8,196.9
fda622cad4b8247deacafdb16ea67c73,1,credit_card,1,97.32
b75335994c32baf97dc6ab68ecc64e4f,1,credit_card,1,135.6
f292c124b9885e687193451c4932a1fc,1,credit_card,8,88.45
9a96e09dbc7db0c91c8534a4e3832664,1,credit_card,2,116.0
b41cfe56ae135b607c1210cd3dd73744,1,credit_card,10,117.85
69302450678de30da931f0e8fd5a436e,1,credit_card,1,165.8
a526fe23020ad8b0d2b1081b7f769452,1,voucher,1,349.49
03e6de4517499ee6aaae7d9004799504,1,credit_card,2,173.88
354fa109f2f8c98606b21722fc02433f,1,credit_card,1,80.54
c86ed3d96b3e082f9cd03138001af2d6,1,credit_card,1,56.6
6ea09ab8953f7fda1f69d387c9d252eb,1,credit_card,7,74.82
3ac29c0eeeb73047c1eaf402ee857939,1,credit_card,5,93.66
394706e9971fea983907cd09aa349ed8,1,boleto,1,284.9
7dfff541b2a848ecb18ceb83d02bfa6a,1,credit_card,1,145.69
0d41469b51221ce43524f07c73a94878,1,credit_card,2,102.09
c5ba516dae0f7c34ba8ad92dad570249,1,credit_card,1,66.57
a5efe4e83ffd7dbdb8c8102c47331c63,1,boleto,1,97.87
3f6670995954b34c0398e06391f7494d,1,credit_card,2,2105.57
d5413af9e6a487fb5ebbee25ae9495cd,1,credit_card,5,57.11
8218c35b370a39df1a636efeee72a6b7,1,boleto,1,79.56
35bc36d5460374d96175822d91d79cd1,1,credit_card,6,268.48
3082c654714ec45c9d03de5aa2dacc2a,1,credit_card,1,37.27
dd787ad9c97e5504d6ea0bd294906902,1,credit_card,1,58.57
2f763c623e85177077b5a4ee2d3cced5,1,credit_card,3,178.52
ae7f8eca3f2f84891e130184c3c3b45b,1,credit_card,10,159.03
7f949bbc94c8580ad60e90fd93358395,2,debit_card,1,215.14
edf535c3ce17c8988ced30e8b70a7046,1,credit_card,2,562.53
f41b642bbc6b114869453f29da96d041,1,boleto,1,76.88
8bfb8a222a893a52bb8c9fe889b4e5a9,1,credit_card,3,137.6
b50788fa41255b57ddf0782d1fc0ad2b,1,credit_card,1,35.53
dfe94fc0123a2667259503f695edf46e,1,credit_card,5,170.86
3ee6f1a94cd7b1aa622553fd94a3aaf3,1,credit_card,10,382.82
16ee199eae699a717d29b7135597f94f,1,credit_card,1,349.89
a9c323b00a97a60deb81c33473090eff,1,credit_card,3,77.57
6a3cdd7762dfe7bfa407496303097855,1,credit_card,1,157.91
8c3a5781b4f217b12c76e4216007e2db,1,credit_card,4,211.26
259ed824424260153076008ccc088840,1,credit_card,4,125.18
1cbcc355e275e5143ab1dbf260ca14f1,1,credit_card,1,14.72
f3edeb6abd99f61bd94454f9e7687b67,1,credit_card,5,283.18
47930c4ab733d975d31a997cf4727396,1,credit_card,2,249.7
90c3dfda1a11b888a187ae2ecc55645e,1,boleto,1,181.19
